,lng,lat,MinMax_PCA_Crime_Labels,Robust_PCA_Crime_Labels,MinMax_PCA_Crimeless_Labels,Robust_PCA_Crimeless_Labels,MinMax_Non_PCA_Crime_Labels,Robust__Non_PCA_Crime_Labels,MinMax_Non_PCA_Crimeless_Labels,Robust__Non_PCA_Crimeless_Labels
19269,-0.113339291562613,51.2961447931667,0,1,2,1,0,1,2,1
19270,-0.0989400616784211,51.3028934443303,0,1,2,1,0,1,2,1
19271,-0.109739242002566,51.2983943435546,0,1,2,1,0,1,2,1
19272,-0.109736685573945,51.3006438939425,0,1,2,1,0,1,2,1
19273,-0.102540993473174,51.3006438939425,0,1,2,1,0,1,2,1
19274,-0.109746909303017,51.2916456923909,0,1,2,1,0,1,2,1
19275,-0.106136106435691,51.3028934443303,0,1,2,1,0,1,2,1
19276,-0.106147036664461,51.2938952427788,0,1,2,1,0,1,2,1
19277,-0.0989493177131545,51.2961447931667,0,1,2,1,0,1,2,1
19278,-0.0989462327676766,51.2983943435546,0,1,2,1,0,1,2,1
19279,-0.0953485630227132,51.2983943435546,0,1,2,1,0,1,2,1
19280,-0.106138839523559,51.3006438939425,0,1,2,1,0,1,2,1
19281,0.00191699517547477,51.3343871497607,1,1,1,2,2,1,0,2
19282,-0.00166777344868278,51.3388862505364,1,1,1,2,2,1,0,2
19283,-0.00165204462455987,51.3433853513122,1,1,1,2,2,1,0,2
19284,-0.00526862018701653,51.3388862505364,1,1,1,2,2,1,0,2
19285,0.00192503371181816,51.3366367001485,1,1,1,2,2,1,0,2
19286,-0.00167563633249729,51.3366367001485,1,1,1,2,2,1,0,2
19287,-0.00525324481961548,51.3433853513122,1,1,1,2,2,1,0,2
19288,-0.0880880951686927,51.3388862505364,0,1,2,1,0,1,2,1
19289,-0.0772814021062577,51.3411358009243,0,1,2,1,0,1,2,1
19290,-0.0772855549536915,51.3388862505364,0,1,2,1,0,1,2,1
19291,-0.0844796491108389,51.3433853513122,0,1,2,1,0,1,2,1
19292,-0.0844872484303589,51.3388862505364,0,1,2,1,0,1,2,1
19293,-0.0917405780750751,51.3051429947182,0,1,2,1,0,1,2,1
19294,-0.0809261346807142,51.3163907466576,0,1,2,1,0,1,2,1
19295,-0.0917371387837136,51.3073925451061,0,1,2,1,0,1,2,1
19296,-0.084513830548282,51.3231393978213,0,1,2,1,0,1,2,1
19297,-0.0845176260265167,51.3208898474334,0,1,2,1,0,1,2,1
19298,-0.0845252155084396,51.3163907466576,0,1,2,1,0,1,2,1
19299,-0.0845365960462168,51.309642095494,0,1,2,1,0,1,2,1
19300,-0.0881423793453592,51.3051429947182,0,1,2,1,0,1,2,1
19301,-0.0917336990469906,51.309642095494,0,1,2,1,0,1,2,1
19302,-0.0881351475466037,51.309642095494,0,1,2,1,0,1,2,1
19303,-0.091726818237155,51.3141411962697,0,1,2,1,0,1,2,1
19304,-0.0809340751048751,51.3118916458819,0,1,2,1,0,1,2,1
19305,-0.0881279138747253,51.3141411962697,0,1,2,1,0,1,2,1
19306,-0.0881387636800818,51.3073925451061,0,1,2,1,0,1,2,1
19307,-0.120534278487342,51.2961447931667,1,1,1,2,2,1,0,2
19308,-0.124139173423209,51.2871465916152,1,1,1,2,2,1,0,2
19309,-0.124133622677388,51.2938952427788,1,1,1,2,2,1,0,2
19310,-0.124128069775487,51.3006438939425,1,1,1,2,2,1,0,2
19311,-0.116943393911158,51.2893961420031,1,1,1,2,2,1,0,2
19312,-0.120530223725101,51.3006438939425,1,1,1,2,2,1,0,2
19313,-0.116934581492493,51.2983943435546,1,1,1,2,2,1,0,2
19314,-0.131323761876258,51.3006438939425,1,1,1,2,2,1,0,2
19315,-0.116936785024977,51.2961447931667,1,1,1,2,2,1,0,2
19316,-0.116938988272217,51.2938952427788,1,1,1,2,2,1,0,2
19317,-0.1349242523368,51.2961447931667,1,1,1,2,2,1,0,2
19318,-0.127729265412071,51.2961447931667,1,1,1,2,2,1,0,2
19319,-0.113344050268639,51.2916456923909,1,1,1,2,2,1,0,2
19320,-0.127730939879973,51.2938952427788,1,1,1,2,2,1,0,2
19321,-0.120536305474803,51.2938952427788,1,1,1,2,2,1,0,2
19322,-0.127725915825872,51.3006438939425,1,1,1,2,2,1,0,2
19323,-0.102517707592586,51.3186402970455,0,1,2,1,0,1,2,1
19324,-0.088113440909038,51.3231393978213,0,1,2,1,0,1,2,1
19325,-0.0953224579916156,51.3163907466576,0,1,2,1,0,1,2,1
19326,-0.0917130512697939,51.3231393978213,0,1,2,1,0,1,2,1
19327,-0.0953126616305498,51.3231393978213,0,1,2,1,0,1,2,1
19328,-0.0989184502767105,51.3186402970455,0,1,2,1,0,1,2,1
19329,-0.0989091822483946,51.3253889482091,0,1,2,1,0,1,2,1
19330,-0.102514795160939,51.3208898474334,0,1,2,1,0,1,2,1
19331,-0.0448836768642826,51.3366367001485,0,1,2,1,0,1,2,1
19332,-0.0520796277853552,51.3388862505364,0,1,2,1,0,1,2,1
19333,-0.405528678463752,51.4702281485706,1,1,1,2,2,1,0,2
19334,-0.401914537479359,51.4724776989585,1,1,1,2,2,1,0,2
19335,-0.387531002923293,51.4342353423645,1,1,1,2,2,1,0,2
19336,-0.387523717123716,51.4387344431403,1,1,1,2,2,1,0,2
19337,-0.430820712157888,51.4499821950797,1,1,1,2,2,1,0,2
19338,-0.412775105433039,51.4477326446918,1,1,1,2,2,1,0,2
19339,-0.398321846704987,51.4589803966312,1,1,1,2,2,1,0,2
19340,-0.409152785802455,51.4589803966312,1,1,1,2,2,1,0,2
19341,-0.405536956122251,51.463479497407,1,1,1,2,2,1,0,2
19342,-0.412760696579823,51.4612299470191,1,1,1,2,2,1,0,2
19343,-0.405545230556621,51.4567308462433,1,1,1,2,2,1,0,2
19344,-0.412755891133649,51.4657290477949,1,1,1,2,2,1,0,2
19345,-0.409116632491161,51.4904741020615,1,1,1,2,2,1,0,2
19346,-0.40190278167594,51.48147590051,1,1,1,2,2,1,0,2
19347,-0.412727032228039,51.4927236524494,1,1,1,2,2,1,0,2
19348,-0.409114047595038,51.4927236524494,1,1,1,2,2,1,0,2
19349,-0.401899841770567,51.4837254508979,1,1,1,2,2,1,0,2
19350,-0.398284451586874,51.4859750012858,1,1,1,2,2,1,0,2
19351,-0.401893960813941,51.4882245516737,1,1,1,2,2,1,0,2
19352,-0.4127342511724,51.4859750012858,1,1,1,2,2,1,0,2
19353,-0.412729438855463,51.4904741020615,1,1,1,2,2,1,0,2
19354,-0.391153215480603,51.425237140813,1,1,1,2,2,1,0,2
19355,-0.383945557476637,51.4207380400373,1,1,1,2,2,1,0,2
19356,-0.398362292384338,51.4297362415888,1,1,1,2,2,1,0,2
19357,-0.387552848978819,51.4207380400373,1,1,1,2,2,1,0,2
19358,-0.391156678205449,51.4229875904251,1,1,1,2,2,1,0,2
19359,-0.409194023479321,51.4229875904251,1,1,1,2,2,1,0,2
19360,-0.405586554424546,51.4229875904251,1,1,1,2,2,1,0,2
19361,-0.387545568850195,51.425237140813,1,1,1,2,2,1,0,2
19362,-0.405583802002233,51.425237140813,1,1,1,2,2,1,0,2
19363,-0.318810553866483,51.4859750012858,1,1,1,2,2,1,0,2
19364,-0.322423003762864,51.4859750012858,1,1,1,2,2,1,0,2
19365,-0.315205321038956,51.4837254508979,1,1,1,2,2,1,0,2
19366,-0.391059551794112,51.4859750012858,1,1,1,2,2,1,0,2
19367,-0.394678594633806,51.48147590051,1,1,1,2,2,1,0,2
19368,-0.394672001690493,51.4859750012858,1,1,1,2,2,1,0,2
19369,-0.423601509189497,51.4499821950797,1,1,1,2,2,1,0,2
19370,-0.445263118216269,51.4387344431403,1,1,1,2,2,1,0,2
19371,-0.441653428094323,51.4409839935282,1,1,1,2,2,1,0,2
19372,-0.452478321063061,51.4499821950797,1,1,1,2,2,1,0,2
19373,-0.448871830784554,51.4387344431403,1,1,1,2,2,1,0,2
19374,-0.452479210152064,51.4454830943039,1,1,1,2,2,1,0,2
19375,-0.448869341981565,51.4477326446918,1,1,1,2,2,1,0,2
19376,-0.448871208704951,51.4409839935282,1,1,1,2,2,1,0,2
19377,-0.456088189291271,51.4477326446918,1,1,1,2,2,1,0,2
19378,-0.456088722675426,51.4432335439161,1,1,1,2,2,1,0,2
19379,-0.438042226757688,51.4454830943039,1,1,1,2,2,1,0,2
19380,-0.441652450413762,51.4432335439161,1,1,1,2,2,1,0,2
19381,-0.456087922547256,51.4499821950797,1,1,1,2,2,1,0,2
19382,-0.438044537789009,51.4409839935282,1,1,1,2,2,1,0,2
19383,-0.398346744430555,51.4409839935282,1,1,1,2,2,1,0,2
19384,-0.401955634735869,51.4409839935282,1,1,1,2,2,1,0,2
19385,-0.394741142260285,51.4387344431403,1,1,1,2,2,1,0,2
19386,-0.391142824609519,51.4319857919767,1,1,1,2,2,1,0,2
19387,-0.416386751666124,51.4454830943039,1,1,1,2,2,1,0,2
19388,-0.419995997514718,51.4454830943039,1,1,1,2,2,1,0,2
19389,-0.416391195957125,51.4409839935282,1,1,1,2,2,1,0,2
19390,-0.391104690113543,51.4567308462433,1,1,1,2,2,1,0,2
19391,-0.387498201924474,51.4544812958555,1,1,1,2,2,1,0,2
19392,-0.383892069036076,51.4522317454676,1,1,1,2,2,1,0,2
19393,-0.394718116348774,51.4544812958555,1,1,1,2,2,1,0,2
19394,-0.398331186382583,51.4522317454676,1,1,1,2,2,1,0,2
19395,-0.394711533672498,51.4589803966312,1,1,1,2,2,1,0,2
19396,-0.441646581664317,51.4567308462433,1,1,1,2,2,1,0,2
19397,-0.438036446553547,51.4567308462433,1,1,1,2,2,1,0,2
19398,-0.456087122107395,51.4567308462433,1,1,1,2,2,1,0,2
19399,-0.448867474531024,51.4544812958555,1,1,1,2,2,1,0,2
19400,-0.445257517318874,51.4544812958555,1,1,1,2,2,1,0,2
19401,-0.427209421075596,51.4522317454676,1,1,1,2,2,1,0,2
19402,-0.340550877033561,51.4612299470191,1,1,1,2,2,1,0,2
19403,-0.336940386056248,51.4612299470191,1,1,1,2,2,1,0,2
19404,-0.340556838185159,51.4589803966312,1,1,1,2,2,1,0,2
19405,-0.340562798562769,51.4567308462433,1,1,1,2,2,1,0,2
19406,-0.419981678534449,51.4612299470191,1,1,1,2,2,1,0,2
19407,-0.41276550077816,51.4567308462433,1,1,1,2,2,1,0,2
19408,-0.416373411867434,51.4589803966312,1,1,1,2,2,1,0,2
19409,-0.41637563588893,51.4567308462433,1,1,1,2,2,1,0,2
19410,-0.416366738069938,51.4657290477949,1,1,1,2,2,1,0,2
19411,-0.373084512293357,51.4409839935282,1,1,1,2,2,1,0,2
19412,-0.373080157170862,51.4432335439161,1,1,1,2,2,1,0,2
19413,-0.391049124430034,51.4927236524494,1,1,1,2,2,1,0,2
19414,-0.383826987941042,51.4904741020615,1,1,1,2,2,1,0,2
19415,-0.387436139797033,51.4927236524494,1,1,1,2,2,1,0,2
19416,-0.387439794305345,51.4904741020615,1,1,1,2,2,1,0,2
19417,-0.380306291987147,51.4387344431403,1,1,1,2,2,1,0,2
19418,-0.380310290551268,51.4364848927524,1,1,1,2,2,1,0,2
19419,-0.419987816833824,51.4544812958555,1,1,0,0,2,1,1,2
19420,-0.42359964173897,51.4522317454676,1,1,0,0,2,1,1,2
19421,-0.398340522423153,51.4454830943039,1,1,0,0,2,1,1,2
19422,-0.398343633628772,51.4432335439161,1,1,0,0,2,1,1,2
19423,-0.394727987158776,51.4477326446918,1,1,0,0,2,1,1,2
19424,-0.405559014120341,51.4454830943039,1,1,1,2,2,1,0,2
19425,-0.380294293180183,51.4454830943039,1,1,1,2,2,1,0,2
19426,-0.383915004555432,51.4387344431403,1,1,1,2,2,1,0,2
19427,-0.383907361367109,51.4432335439161,1,1,1,2,2,1,0,2
19428,-0.416395639094504,51.4364848927524,1,1,0,0,2,1,1,2
19429,-0.412791901583067,51.4319857919767,1,1,0,0,2,1,1,1
19430,-0.409106290891194,51.4994723036131,1,1,1,2,2,1,0,2
19431,-0.401882194315327,51.4972227532252,1,1,1,2,2,1,0,2
19432,-0.409108876795112,51.4972227532252,1,1,1,2,2,1,0,2
19433,-0.405498299438178,51.4949732028373,1,1,1,2,2,1,0,2
19434,-0.391045647738727,51.4949732028373,1,1,1,2,2,1,0,2
19435,-0.398268853075435,51.4972227532252,1,1,1,2,2,1,0,2
19436,-0.394662109063035,51.4927236524494,1,1,1,2,2,1,0,2
19437,-0.401888078329036,51.4927236524494,1,1,1,2,2,1,0,2
19438,-0.405495535555219,51.4972227532252,1,1,1,2,2,1,0,2
19439,-0.289910954695431,51.4859750012858,1,1,1,2,2,1,0,2
19440,-0.293523404591813,51.4859750012858,1,1,1,2,2,1,0,2
19441,-0.427216178152099,51.4432335439161,1,1,1,2,2,1,0,2
19442,-0.383895892863347,51.4499821950797,1,1,0,0,2,1,1,1
19443,-0.387509139849071,51.4477326446918,1,1,0,0,2,1,1,2
19444,-0.380286291379151,51.4499821950797,1,1,0,0,2,1,1,1
19445,-0.394734565563357,51.4432335439161,1,1,0,0,2,1,1,1
19446,-0.391118563503923,51.4477326446918,1,1,0,0,2,1,1,1
19447,-0.427219555374846,51.4387344431403,1,1,2,1,2,1,2,1
19448,-0.434436980511415,51.4387344431403,1,1,0,0,2,1,1,1
19449,-0.445264717538127,51.4342353423645,0,1,2,1,0,1,2,1
19450,-0.427222931720991,51.4342353423645,1,1,0,0,2,1,1,1
19451,-0.438049158052206,51.4319857919767,0,1,0,0,0,1,1,1
19452,-0.430828267943131,51.4387344431403,1,1,2,1,2,1,2,1
19453,-0.434438313366122,51.4364848927524,1,1,0,0,2,1,1,1
19454,-0.441658314594083,51.4297362415888,0,1,2,1,0,1,2,1
19455,-0.261080558954597,51.4702281485706,1,1,1,2,2,1,0,2
19456,-0.250215696331347,51.4769767997343,1,1,1,2,2,1,0,2
19457,-0.253817191106199,51.4792263501221,1,1,1,2,2,1,0,2
19458,-0.253837674702838,51.4747272493464,1,1,1,2,2,1,0,2
19459,-0.253827433569675,51.4769767997343,1,1,1,2,2,1,0,2
19460,-0.257439170808003,51.4769767997343,1,1,1,2,2,1,0,2
19461,-0.40555350176852,51.4499821950797,1,1,0,0,2,1,1,2
19462,-0.409157945197374,51.4544812958555,1,1,0,0,2,1,1,2
19463,-0.434423642443701,51.4612299470191,0,1,2,1,0,1,2,1
19464,-0.430816176332008,51.4567308462433,0,1,2,1,0,1,2,1
19465,-0.427199278878804,51.4657290477949,0,1,2,1,0,1,2,1
19466,-0.430813151466388,51.4612299470191,0,1,2,1,0,1,2,1
19467,-0.3549140184901,51.4949732028373,1,1,1,2,2,1,0,2
19468,-0.35852209943662,51.4972227532252,1,1,1,2,2,1,0,2
19469,-0.365762956119529,51.4904741020615,1,1,1,2,2,1,0,2
19470,-0.362150149755226,51.4904741020615,1,1,1,2,2,1,0,2
19471,-0.354903497219792,51.4994723036131,1,1,1,2,2,1,0,2
19472,-0.372997302312204,51.4859750012858,1,1,1,2,2,1,0,2
19473,-0.358532262733027,51.4927236524494,1,1,1,2,2,1,0,2
19474,-0.351300855565237,51.4949732028373,1,1,1,2,2,1,0,2
19475,-0.358537343390923,51.4904741020615,1,1,1,2,2,1,0,2
19476,-0.369384852415823,51.4859750012858,1,1,1,2,2,1,0,2
19477,-0.354919278100026,51.4927236524494,1,1,1,2,2,1,0,2
19478,-0.365753507264688,51.4949732028373,1,1,1,2,2,1,0,2
19479,-0.351289977641699,51.4994723036131,1,1,1,2,2,1,0,2
19480,-0.362140344339825,51.4949732028373,1,1,1,2,2,1,0,2
19481,-0.365772402519441,51.4859750012858,1,1,1,2,2,1,0,2
19482,-0.358542423388771,51.4882245516737,1,1,1,2,2,1,0,2
19483,-0.362135440676512,51.4972227532252,1,1,1,2,2,1,0,2
19484,-0.412796697680897,51.4274866912009,0,1,2,1,0,1,2,1
19485,-0.423614574557564,51.4342353423645,0,1,2,1,0,1,2,1
19486,-0.423618305340023,51.4297362415888,0,1,2,1,0,1,2,1
19487,-0.394695069500565,51.4702281485706,1,1,1,2,2,1,0,2
19488,-0.398309388140694,51.4679785981827,1,1,1,2,2,1,0,2
19489,-0.394698363190245,51.4679785981827,1,1,1,2,2,1,0,2
19490,-0.289877085842572,51.4949732028373,1,1,1,2,2,1,0,2
19491,-0.297111523972013,51.4927236524494,1,1,1,2,2,1,0,2
19492,-0.30070070354839,51.4994723036131,1,1,1,2,2,1,0,2
19493,-0.293473664392203,51.4994723036131,1,1,1,2,2,1,0,2
19494,-0.289868615878667,51.4972227532252,1,1,1,2,2,1,0,2
19495,-0.297095298358451,51.4972227532252,1,1,1,2,2,1,0,2
19496,-0.383869115643337,51.4657290477949,2,1,0,0,1,1,1,2
19497,-0.383872942450781,51.463479497407,1,1,0,0,2,1,1,2
19498,-0.376651604560291,51.463479497407,2,1,1,2,1,1,0,2
19499,-0.373040935615046,51.463479497407,2,1,1,2,1,1,0,2
19500,-0.300732441562081,51.4904741020615,1,1,1,2,2,1,0,2
19501,-0.29712774536978,51.4882245516737,1,1,1,2,2,1,0,2
19502,-0.427206041221238,51.4567308462433,1,1,0,0,2,1,1,1
19503,-0.423595906110469,51.4567308462433,1,1,0,0,2,1,1,1
19504,-0.423592169511762,51.4612299470191,0,1,0,0,0,1,1,1
19505,-0.307942900466885,51.4949732028373,1,1,1,2,2,1,0,2
19506,-0.304329737542022,51.4949732028373,1,1,1,2,2,1,0,2
19507,-0.380218192101356,51.4882245516737,1,1,1,2,2,1,0,2
19508,-0.380226211587664,51.4837254508979,1,1,1,2,2,1,0,2
19509,-0.376613939890514,51.4837254508979,1,1,1,2,2,1,0,2
19510,-0.409139881451481,51.4702281485706,0,1,0,0,0,1,1,1
19511,-0.419975537843387,51.4679785981827,0,1,0,0,0,1,1,1
19512,-0.412753487942489,51.4679785981827,0,1,0,0,0,1,1,1
19513,-0.416364512892938,51.4679785981827,0,1,0,0,0,1,1,1
19514,-0.41275108443921,51.4702281485706,0,1,0,0,0,1,1,1
19515,-0.409137299575625,51.4724776989585,0,1,0,0,0,1,1,1
19516,-0.416357835627743,51.4747272493464,0,1,0,0,0,1,1,1
19517,-0.41636006167189,51.4724776989585,0,1,0,0,0,1,1,1
19518,-0.38393028498109,51.4297362415888,0,1,0,0,0,1,1,1
19519,-0.333348843742224,51.4544812958555,1,1,1,2,2,1,0,2
19520,-0.32973239323046,51.4567308462433,1,1,1,2,2,1,0,2
19521,-0.33333621212018,51.4589803966312,1,1,1,2,2,1,0,2
19522,-0.383819321889002,51.4949732028373,1,1,0,0,2,1,1,2
19523,-0.380202146875973,51.4972227532252,1,1,0,0,2,1,1,2
19524,-0.387469013286828,51.4724776989585,1,1,0,0,2,1,1,1
19525,-0.308003492144599,51.4769767997343,1,1,0,0,2,1,1,2
19526,-0.300764163086058,51.48147590051,1,1,0,0,2,1,1,2
19527,-0.308011061677806,51.4747272493464,1,1,0,0,2,1,1,2
19528,-0.376626499672836,51.4769767997343,2,1,0,0,1,1,1,2
19529,-0.398296923102805,51.4769767997343,1,1,0,0,2,1,1,1
19530,-0.394681890463185,51.4792263501221,1,1,0,0,2,1,1,2
19531,-0.398293805831312,51.4792263501221,1,1,0,0,2,1,1,1
19532,-0.394685185864477,51.4769767997343,1,1,0,0,2,1,1,1
19533,-0.307980777644655,51.4837254508979,1,1,0,0,2,1,1,2
19534,-0.311600443649259,51.48147590051,1,1,0,0,2,1,1,2
19535,-0.376655786806692,51.4612299470191,2,1,0,0,1,1,1,2
19536,-0.380266277784005,51.4612299470191,1,1,0,0,2,1,1,2
19537,-0.300748304384576,51.4859750012858,1,1,0,0,2,1,1,2
19538,-0.297143962553204,51.4837254508979,1,1,0,0,2,1,1,2
19539,-0.300756234250354,51.4837254508979,1,1,0,0,2,1,1,2
19540,-0.304368505947505,51.4837254508979,1,1,0,0,2,1,1,2
19541,-0.391087338239796,51.4679785981827,1,1,0,0,2,1,1,1
19542,-0.394708241693257,51.4612299470191,1,1,0,0,2,1,1,1
19543,-0.318838703859584,51.4769767997343,0,1,0,0,0,1,1,2
19544,-0.416351155760209,51.48147590051,0,1,0,0,0,1,1,1
19545,-0.416355609294446,51.4769767997343,0,1,0,0,0,1,1,1
19546,-0.412739062239142,51.48147590051,0,1,0,0,0,1,1,1
19547,-0.412741467303824,51.4792263501221,0,1,0,0,0,1,1,1
19548,-0.416348928559169,51.4837254508979,0,1,0,0,0,1,1,1
19549,-0.405575542591885,51.4319857919767,0,1,2,1,0,1,2,1
19550,-0.401967363096293,51.4319857919767,0,1,2,1,0,1,2,1
19551,-0.409181145903856,51.4342353423645,0,1,2,1,0,1,2,1
19552,-0.405578296085963,51.4297362415888,0,1,2,1,0,1,2,1
19553,-0.409188873451811,51.4274866912009,0,1,2,1,0,1,2,1
19554,-0.409186297936775,51.4297362415888,0,1,2,1,0,1,2,1
19555,-0.40197029423515,51.4297362415888,0,1,2,1,0,1,2,1
19556,-0.326068857336129,51.4747272493464,1,1,1,2,2,1,0,2
19557,-0.329673915574568,51.4769767997343,1,1,0,0,2,1,1,2
19558,-0.329686916516704,51.4724776989585,1,1,0,0,2,1,1,2
19559,-0.344149799344159,51.4657290477949,0,1,0,0,0,1,1,2
19560,-0.333304618709174,51.4702281485706,0,1,0,0,0,1,1,1
19561,-0.329699914082164,51.4679785981827,0,1,2,1,0,1,2,1
19562,-0.376592996039276,51.4949732028373,0,1,0,0,0,1,1,1
19563,-0.380214181576739,51.4904741020615,0,1,0,0,0,1,1,1
19564,-0.369371216632029,51.4927236524494,0,1,0,0,0,1,1,2
19565,-0.372988568848134,51.4904741020615,0,1,0,0,0,1,1,1
19566,-0.372992935863827,51.4882245516737,0,1,0,0,0,1,1,1
19567,-0.358588113685756,51.4679785981827,2,1,0,0,1,1,1,2
19568,-0.354982340153026,51.4657290477949,2,1,0,0,1,1,1,2
19569,-0.358593187089315,51.4657290477949,2,1,0,0,1,1,1,2
19570,-0.365810163586653,51.4679785981827,2,1,0,0,1,1,1,2
19571,-0.362208928779311,51.463479497407,2,1,0,0,1,1,1,2
19572,-0.318859806758259,51.4702281485706,1,1,0,0,2,1,1,2
19573,-0.318873870790136,51.4657290477949,1,1,0,0,2,1,1,2
19574,-0.311630011276041,51.4724776989585,1,1,0,0,2,1,1,2
19575,-0.318866839230818,51.4679785981827,1,1,0,0,2,1,1,2
19576,-0.322484717726425,51.4657290477949,1,1,0,0,2,1,1,2
19577,-0.358603331920127,51.4612299470191,2,1,0,0,1,1,1,1
19578,-0.354992840942813,51.4612299470191,2,1,0,0,1,1,1,1
19579,-0.380270281542541,51.4589803966312,1,1,0,0,2,1,1,2
19580,-0.387487259738631,51.4612299470191,1,1,0,0,2,1,1,2
19581,-0.38388059457503,51.4589803966312,1,1,0,0,2,1,1,2
19582,-0.387465362574426,51.4747272493464,1,1,0,0,2,1,1,2
19583,-0.409124385164868,51.4837254508979,1,1,0,0,2,1,1,1
19584,-0.347760646280448,51.4657290477949,2,1,0,0,1,1,1,1
19585,-0.376622313622546,51.4792263501221,0,1,0,0,0,1,1,1
19586,-0.376668330288024,51.4544812958555,0,1,0,0,0,1,1,1
19587,-0.376659968510052,51.4589803966312,1,1,0,0,2,1,1,2
19588,-0.373049655477562,51.4589803966312,2,1,0,0,1,1,1,2
19589,-0.373045295829379,51.4612299470191,2,1,0,0,1,1,1,2
19590,-0.369434804852066,51.4612299470191,2,1,0,0,1,1,1,2
19591,-0.271848705213524,51.4859750012858,1,1,0,0,2,1,1,2
19592,-0.333329895078935,51.4612299470191,0,1,0,0,0,1,1,1
19593,-0.333323577217351,51.463479497407,0,1,0,0,0,1,1,1
19594,-0.354950821413779,51.4792263501221,0,1,0,0,0,1,1,1
19595,-0.344167151217648,51.4589803966312,0,1,2,1,0,1,2,1
19596,-0.344172933673538,51.4567308462433,0,1,2,1,0,1,2,1
19597,-0.351393203895077,51.4567308462433,0,1,2,1,0,1,2,1
19598,-0.355003339005847,51.4567308462433,0,1,2,1,0,1,2,1
19599,-0.326102239326861,51.463479497407,0,1,0,0,0,1,1,1
19600,-0.326108913124309,51.4612299470191,0,1,0,0,0,1,1,1
19601,-0.365777124799062,51.4837254508979,0,1,0,0,0,1,1,1
19602,-0.373001668193363,51.4837254508979,0,1,0,0,0,1,1,1
19603,-0.365781846465268,51.48147590051,1,1,0,0,2,1,1,2
19604,-0.365819597724556,51.463479497407,2,1,0,0,1,1,1,2
19605,-0.365824313874753,51.4612299470191,2,1,0,0,1,1,1,2
19606,-0.333273004775663,51.48147590051,0,1,2,1,0,1,2,1
19607,-0.351360633647819,51.4702281485706,2,1,0,0,1,1,1,2
19608,-0.354961330389445,51.4747272493464,2,1,0,0,1,1,1,1
19609,-0.279046600807009,51.4927236524494,0,1,0,0,0,1,1,1
19610,-0.275424434143121,51.4949732028373,0,1,0,0,0,1,1,2
19611,-0.279055603376265,51.4904741020615,0,1,0,0,0,1,1,1
19612,-0.282668409740567,51.4904741020615,1,1,0,0,2,1,1,2
19613,-0.28628121610487,51.4904741020615,1,1,0,0,2,1,1,2
19614,-0.28265958544001,51.4927236524494,1,1,0,0,2,1,1,2
19615,-0.315183667019291,51.4904741020615,0,1,0,0,0,1,1,2
19616,-0.380258268707048,51.4657290477949,2,1,0,0,1,1,1,2
19617,-0.376643238438,51.4679785981827,2,1,0,0,1,1,1,2
19618,-0.37663487014243,51.4724776989585,2,1,0,0,1,1,1,2
19619,-0.376639054561921,51.4702281485706,2,1,0,0,1,1,1,2
19620,-0.373027851574192,51.4702281485706,2,1,0,0,1,1,1,2
19621,-0.369412108046164,51.4724776989585,2,1,0,0,1,1,1,2
19622,-0.333285652812897,51.4769767997343,0,1,0,0,0,1,1,1
19623,-0.333298297564837,51.4724776989585,0,1,0,0,0,1,1,1
19624,-0.33690967861297,51.4724776989585,0,1,0,0,0,1,1,1
19625,-0.268217184283357,51.4904741020615,0,1,0,0,0,1,1,2
19626,-0.344138227672361,51.4702281485706,0,1,2,1,0,1,2,1
19627,-0.344120864527881,51.4769767997343,1,1,0,0,2,1,1,2
19628,-0.304353001607308,51.4882245516737,0,1,0,0,0,1,1,2
19629,-0.322395552166336,51.4949732028373,0,1,0,0,0,1,1,1
19630,-0.315169226316611,51.4949732028373,0,1,0,0,0,1,1,2
19631,-0.32962838566902,51.4927236524494,0,1,0,0,0,1,1,1
19632,-0.322416142201129,51.4882245516737,0,1,0,0,0,1,1,1
19633,-0.362223609227386,51.4567308462433,0,1,2,1,0,1,2,1
19634,-0.250194853791117,51.48147590051,0,1,2,1,0,1,2,1
19635,-0.250184430490248,51.4837254508979,0,1,2,1,0,1,2,1
19636,-0.253786455731617,51.4859750012858,0,1,2,1,0,1,2,1
19637,-0.253796702187399,51.4837254508979,0,1,2,1,0,1,2,1
19638,-0.344109285338864,51.48147590051,0,1,0,0,0,1,1,1
19639,-0.340503159941267,51.4792263501221,0,1,0,0,0,1,1,1
19640,-0.250111429455081,51.4994723036131,0,1,0,0,0,1,1,1
19641,-0.250121862239852,51.4972227532252,0,1,0,0,0,1,1,1
19642,-0.253724949033175,51.4994723036131,0,1,0,0,0,1,1,1
19643,-0.250163579825845,51.4882245516737,0,1,2,1,0,1,2,1
19644,-0.25377620794461,51.4882245516737,0,1,2,1,0,1,2,1
19645,-0.271829990647659,51.4904741020615,0,1,0,0,0,1,1,1
19646,-0.282650759992846,51.4949732028373,0,1,2,1,0,1,2,1
19647,-0.286246625236016,51.4994723036131,0,1,2,1,0,1,2,1
19648,-0.24650852099996,51.4972227532252,0,1,2,1,0,1,2,1
19649,-0.268236255317143,51.4859750012858,0,1,0,0,0,1,1,1
19650,-0.268255321396453,51.48147590051,0,1,2,1,0,1,2,1
19651,-0.26463351727885,51.4837254508979,0,1,2,1,0,1,2,1
19652,-0.264643227875386,51.48147590051,0,1,2,1,0,1,2,1
